,code,concatsize,organic?,concatprod,RRP?,brand,j,price,,,#VALUE!,case size,unit size,unit,VAT code
1,7060,6x1kg,organic,Figs,9.40,Infinity,,42.25,,0,5028869070601,6,1,kg,0
1,7062,12x250g,organic,Mixed Vine Fruit,1.67,Infinity,,15.05,,0,5028869070625,12,250,g,0
1,7063,12x500g,organic,Mixed Vine Fruit,2.80,Infinity,,25.20,,0,5028869070632,12,500,g,0
1,7064,6x125g,organic,Goji Berries,3.15,Infinity,,14.15,,0,5028869070649,6,125,g,0
1,7065,6x250g,organic,Goji Berries,5.40,Infinity,,24.30,,0,5028869070656,6,250,g,0
1,7068,12x125g,organic,Golden Berries,2.90,Infinity,,26.10,,0,5028869070687,12,125,g,0
1,7069,6x250g,organic,Golden Berries,5.60,Infinity,,25.20,,0,5028869070694,6,250,g,0
1,7072,12x125g,organic,Mulberries - white,1.45,Infinity,,13.05,,0,5028869070724,12,125,g,0
1,7073,12x250g,organic,Mulberries - white,2.35,Infinity,,21.15,,0,5028869070731,12,250,g,0
1,7075,12x125g,organic,Mango Strips,2.29,Infinity,,20.60,,0,5028869070755,12,125,g,0
1,7077,12x125g,organic,Ginger Crystallised,2.37,Infinity,,17.80,v,3.56,5028869070779,12,125,g,2
1,7080,12x250g,organic,Pitted Prunes,4.14,Infinity,,37.30,,0,5028869070809,12,250,g,0
1,7085,12x500g,organic,Pitted Prunes,7.75,Infinity,,69.75,,0,5028869070854,12,500,g,0
1,7095,12x250g,organic,Raisins,1.49,Infinity,,13.40,,0,5028869070953,12,250,g,0
1,7100,12x500g,organic,Raisins,2.45,Infinity,,22.05,,0,5028869071004,12,500,g,0
1,7105,6x1kg,organic,Raisins,4.70,Infinity,,21.10,,0,5028869071059,6,1,kg,0
1,7110,12x250g,organic,Sultanas,1.45,Infinity,,13.05,,0,5028869071103,12,250,g,0
1,7115,12x500g,organic,Sultanas,2.35,Infinity,,21.15,,0,5028869071158,12,500,g,0
1,7120,6x1kg,organic,Sultanas,4.50,Infinity,,20.25,,0,5028869071202,6,1,kg,0
1,7530,12x250g,,Apricots Whole Yellow - SO2,1.86,Infinity,,16.70,,0,5028869075309,12,250,g,0
1,7535,12x500g,,Apricots Whole Yellow - SO2,3.18,Infinity,,28.60,,0,5028869075354,12,500,g,0
1,7612,12x250g,,Select Dates,1.17,Infinity,,10.50,,0,5028869076122,12,250,g,0
1,7613,12x500g,,Select Dates,1.79,Infinity,,16.15,,0,5028869076139,12,500,g,0
1,7656,12x250g,,Ginger crystallised & caster sugar,2.37,Infinity,,17.75,V,3.55,5028869076566,12,250,g,2
1,7665,12x125g,,Goji Berries (no Sulphur Dioxide),2.10,Infinity,,18.90,,0,5028869076658,12,125,g,0
1,7670,6x250g,,Goji Berries (no Sulphur Dioxide),4.00,Infinity,,18.00,,0,5028869076702,6,250,g,0
1,7730,12x250g,,Prunes Pitted,1.47,Infinity,,13.25,,0,5028869077303,12,250,g,0
1,7735,12x500g,,Prunes Pitted,2.41,Infinity,,21.70,,0,5028869077358,12,500,g,0
1,8050,12x125g,,Japanese Rice Crackers,1.20,Infinity,,10.75,,0,5028869080501,12,125,g,0
1,8055,12x250g,,Japanese Rice Crackers,1.85,Infinity,,16.60,,0,5028869080556,12,250,g,0
1,8075,12x250g,organic,Cacao Nibs - raw      ,3.21,Infinity,,28.90,,0,5028869080754,12,250,g,0
1,8080,12x125g,organic,Cacao Nibs - raw      ,1.94,Infinity,,17.45,,0,5028869080808,12,125,g,0
1,8105,12x125g,organic,Bombay Mix,0.95,Infinity,,8.55,,0,5028869081058,12,125,g,0
1,8110,12x225g,organic,Bombay Mix,1.23,Infinity,,11.05,,0,5028869081102,12,225,g,0
1,8115,6x500g,organic,Bombay Mix,2.33,Infinity,,10.50,,0,5028869081157,6,500,g,0
1,8206,10x65g,organic,Cashews - whole,1.45,Infinity,,10.90,,0,5028869082062,10,65,g,0
1,8207,10x65g,organic,Nut Mix,1.40,Infinity,,10.50,,0,5028869082079,10,65,g,0
1,8210,10x60g,,Pistachio Nuts - roasted & salted,1.35,Infinity,,10.10,,0,5028869082109,10,60,g,0
1,8216,10x60g,,Roasted & Salted Almonds,1.40,Infinity,,8.75,V,1.75,5028869082161,10,60,g,2
1,8217,10x60g,,Hot Chilli Almonds,1.40,Infinity,,8.75,V,1.75,5028869082178,10,60,g,2
1,8220,10x55g,,Hot Chilli Cashews,1.55,Infinity,,9.70,V,1.94,5028869082208,10,55,g,2
1,8225,10x55g,,Seasalt & Black Pepper Cashews,1.55,Infinity,,9.70,V,1.94,5028869082253,10,55,g,2
1,8227,10x55g,,Roasted & Salted Cashew Nuts,1.45,Infinity,,9.05,V,1.81,5028869082277,10,55,g,2
1,8230,10x55g,,Roasted & Salted Nut Mix,1.59,Infinity,,9.95,V,1.99,5028869082307,10,55,g,2
1,8250,10x55g,,Horseradish Roasted Peas,0.69,Infinity,,5.20,,0,5028869082505,10,55,g,0
1,8755,12x250g,organic,Sun-dried Tomato Halves   ,3.00,Infinity Foods,,27.00,,0,5028869087555,12,250,g,0
1,9005,6x200g,organic,Dark Chocolate (73%) Buttons,4.45,Infinity,,16.70,V,3.34,5028869090050,6,200,g,2
1,9010,6x200g,organic,Milk Chocolate Buttons,4.45,Infinity,,16.70,V,3.34,5028869090104,6,200,g,2
1,9015,6x200g,organic,White Chocolate Buttons,4.45,Infinity,,16.70,V,3.34,5028869090159,6,200,g,2
1,9020,6x200g,organic,"Mixed (Dark, Milk & White) Chocolate Buttons",4.45,Infinity,,16.70,V,3.34,5028869090203,6,200,g,2
1,9021,6x125g,organic,Dark Chocolate Cocoa Beans ,1.67,Infinity,r,6.25,V,1.25,5028869090210,6,125,g,2
1,9022,6x125g,organic,Dark Chocolate Cocoa Nibs ,2.75,Infinity,,10.30,V,2.06,5028869090227,6,125,g,2
1,9023,6x125g,organic,Dark Chocolate Puffed Quinoa ,2.79,Infinity,,10.45,V,2.09,5028869090234,6,125,g,2
1,9093,6x300g,organic,Cooking Chocolate - 73% very dark   ,4.39,Infinity,,19.75,,0,5028869090937,6,300,g,0
1,9094,6x300g,organic,Cooking Chocolate - milk   ,4.39,Infinity,,19.75,,0,5028869090944,6,300,g,0
1,9095,6x300g,organic,Cooking Chocolate - white   ,4.39,Infinity,,19.75,,0,5028869090951,6,300,g,0
1,9102,1,,"Metal Clip Strip (11 clips) foc when you buy 4 cases of Infinity Snack bags below, quote code   ",,,,,,0,,,1,,0
1,9125,10x70g,organic,Goji Berry Hi Energy Trail Mix   ,0.90,Infinity,,6.75,,0,5028869091255,10,70,g,0
1,9130,10x70g,organic,Fruit & Nut Mix   ,1.15,Infinity,,8.60,,0,5028869091309,10,70,g,0
1,9135,10x70g,organic,Cashews & Raisins   ,1.20,Infinity,,9.00,,0,5028869091354,10,70,g,0
1,10475,25kg,organic,Amaranth Seed,,,,70.00,,0,,,25,kg,0
1,10477,5kg,organic,Amaranth Seed,,,,15.50,,0,5028869104771,,5,kg,0
1,10490,25kg,organic,Arborio Rice - white,,,,63.00,,0,,,25,kg,0
1,10495,5kg,organic,Arborio Rice - white,,,,14.10,,0,5028869104955,,5,kg,0
1,10505,25kg,organic,Brown Rice Short Grain,,,,44.00,,0,,,25,kg,0
1,10507,25kg,organic,Black Rice,,,,110.00,,0,,,25,kg,0
1,10508,2.5kg,organic,Black Rice - 2.5kg,,,,12.50,,0,5028869105082,,2.5,kg,0
1,10510,5kg,organic,Brown Rice Short Grain,,,,10.30,,0,5028869105105,,5,kg,0
1,10512,25kg,organic,Brown Basmati ,,,,50.00,,0,,,25,kg,0
1,10513,5kg,organic,Brown Basmati ,,,,11.50,,0,5028869105136,,5,kg,0
1,10515,25kg,organic,Brown Rice Long Grain,,,,47.00,,0,,,25,kg,0
1,10520,5kg,organic,Brown Rice Long Grain,,,,10.90,,0,5028869105204,,5,kg,0
1,10525,25kg,organic,Buckwheat Groats - gluten-free,,,,41.00,,0,,,25,kg,0
1,10530,5kg,organic,Buckwheat Groats,,,,9.70,,0,5028869105303,,5,kg,0
1,10535,25kg,organic,Bulghur,,,,41.00,,0,,,25,kg,0
1,10538,25kg,organic,Fregola - Giant Cous Cous,,,,88.00,,0,,,25,kg,0
1,10539,5kg,organic,Fregola - Giant Cous Cous,,,,19.10,,0,5028869105396,,5,kg,0
1,10540,5kg,organic,Bulghur,,,,9.70,,0,5028869105402,,5,kg,0
1,10541,20kg,organic,White Cous Cous,,,,28.00,,0,,,20,kg,0
1,10542,25kg,organic,Camargue Red Rice,,,,75.00,,0,,,25,kg,0
1,10543,5kg,organic,Camargue Red Rice,,,,16.50,,0,5028869105433,,5,kg,0
1,10544,5kg,organic,White Cous Cous,,,,8.50,,0,5028869105440,,5,kg,0
1,10545,20kg,organic,Wholemeal Cous Cous,,,,34.00,,0,,,20,kg,0
1,10550,5kg,organic,Wholemeal Cous Cous,,,,10.00,,0,5028869105501,,5,kg,0
1,10555,25kg,organic,Millet,,,,35.00,,0,,,25,kg,0
1,10560,5kg,organic,Millet,,,,8.50,,0,5028869105600,,5,kg,0
1,10562,25kg,organic,Kasha - Roasted Buckwheat - gluten-free,,,,78.00,,0,,,25,kg,0
1,10565,25kg,organic,Oat Groats,,,,24.95,,0,,,25,kg,0
1,10570,5kg,organic,Oat Groats,,,,6.50,,0,5028869105709,,5,kg,0
1,10572,25kg,organic,Orzo - rice shape from durum wheat,,,,57.00,,0,,,25,kg,0
1,10573,5kg,organic,Orzo - rice shape from durum wheat,,,,12.90,,0,5028869105730,,5,kg,0
1,10575,25kg,organic,Popping Corn,,,,35.00,,0,,,25,kg,0
1,10580,5kg,organic,Popping Corn,,,,8.50,,0,5028869105808,,5,kg,0
1,10582,25kg,organic,Pearl Barley,,,,22.50,,0,,,25,kg,0
1,10583,5kg,organic,Pearl Barley,,,,6.00,,0,5028869105839,,5,kg,0
1,10585,25kg,organic,Pot Barley,,,,22.00,,0,,,25,kg,0
1,10588,25kg,organic,British White Quinoa Grain,,,,97.55,,0,,,25,kg,0
1,10589,5kg,organic,British White Quinoa Grain,,,,21.00,,0,5028869105891,,5,kg,0
1,10590,5kg,organic,Pot Barley,,,,5.90,,0,5028869105907,,5,kg,0
1,10592,25kg,organic,Quinoa Grain,,,,82.15,,0,,,25,kg,0
1,10593,5kg,organic,Quinoa Grain ,,,,17.95,,0,5028869105938,,5,kg,0
1,10595,25kg,organic,Rye Grain,,,,17.00,,0,,,25,kg,0
1,10600,5kg,organic,Rye Grain,,,,4.90,,0,5028869106003,,5,kg,0
1,10602,25kg,organic,Spelt Grain,,,,42.00,,0,5028869106027,,25,kg,0
1,10603,5kg,organic,Spelt Grain,,,,9.90,,0,5028869106034,,5,kg,0
1,10610,25kg,organic,Teff Grain - whole brown - gluten-free,,,,86.00,,0,,,25,kg,0
1,10612,5kg,organic,Teff Grain - whole brown - gluten-free,,,,18.70,,0,5028869106126,,5,kg,0
1,10615,25kg,organic,Wheat Grain,,,,23.00,,0,5060099990106,,25,kg,0
1,10620,5kg,organic,Wheat Grain,,,,6.10,,0,5028869106201,,5,kg,0
1,10625,25kg,organic,White Basmati ,,,,62.00,,0,,,25,kg,0
1,10627,5kg,organic,White Basmati ,,,,13.90,,0,5028869106270,,5,kg,0
1,10645,25kg,organic,Wild Rice,,,,265.00,,0,,,25,kg,0
1,10650,2.5kg,organic,Wild Rice - 2.5kg,,,,28.00,,0,5028869106508,,2.5,kg,0
1,10657,25kg,organic,Wild Rice Mix,,,,82.00,,0,5028869106577,,25,kg,0
1,10660,2.5kg,organic,Wild Rice Mix - 2.5kg,,,,9.70,,0,5028869106607,,2.5,kg,0
1,10675,25kg,organic,Brown Jasmine Rice,,,,57.00,,0,,,25,kg,0
1,10680,5kg,organic,Brown Jasmine Rice,,,,12.90,,0,5028869106805,,5,kg,0
1,10684,25kg,organic,Red Quinoa Grain,,,,99.25,,0,,,25,kg,0
1,10685,25kg,organic,White Jasmine Rice,,,,63.00,,0,,,25,kg,0
1,10686,5kg,organic,Red Quinoa Grain ,,,,21.35,,0,5028869106867,,5,kg,0
1,10687,25kg,organic,Black Quinoa Grain,,,,120.65,,0,,,25,kg,0
1,10690,5kg,organic,White Jasmine Rice,,,,14.10,,0,5028869106904,,5,kg,0
1,10691,2.5kg,organic,Black Quinoa Grain - 2.5kg,,,,13.60,,0,5028869106911,,2.5,kg,0
1,10692,25kg,organic,Tricolour Quinoa Grain ,,,,95.50,,0,,,25,kg,0
1,10693,5kg,organic,Tricolour Quinoa Grain ,,,,20.60,,0,5028869106935,,5,kg,0
1,10703,6x500g,organic,Kamut Cous Cous,4.95,Lima,,22.30,,0,5411788037662,6,500,g,0
1,10714,6x500g,organic,Quinoa Grain - white,3.79,Hodmedods,,17.05,,0,5060324810810,6,500,g,0
1,10750,12x500g,organic,Pearled Spelt,2.99,Sharpham Park,,26.90,,0,5060130411744,12,500,g,0
1,10805,12x500g,organic,Sushi Rice - white,2.29,Clearspring,,20.60,,0,5021554986362,12,500,g,0
1,10807,12x500g,organic,Sushi Rice - brown,2.39,Clearspring,,21.50,,0,5021554986171,12,500,g,0
1,10875,1x5kg,organic,Barley Grain - for sprouting,11.53,Aconbury Sprouts,,8.65,,0,,1,5,kg,0
1,10880,1x5kg,organic,Spelt Grain - for sprouting,22.53,Aconbury Sprouts,,16.90,,0,,1,5,kg,0
1,10885,1x5kg,organic,Wheat Grain - for sprouting,9.25,Aconbury Sprouts,,6.95,,0,,1,5,kg,0
1,10920,1x1p,,Wheatgrass Growing Kit,13.75,Aconbury Sprouts,,8.60,v,1.72,5037605000161,1,1,p,2
1,10955,6x500g,organic,Camargue Red Rice,3.29,Biona,,14.80,,0,4006040106111,6,500,g,0
1,10965,6x500g,organic,Risotto Rice - Brown ,2.59,Biona,,11.65,,0,5032722600164,6,500,g,0
1,10966,6x500g,organic,Black & White Risotto Mix (Venus & Arborio Rices),2.99,Biona,,13.45,,0,5032722313705,6,500,g,0
1,10967,6x500g,organic,Thai Jasmine Rice - Brown   ,2.69,Biona,,12.10,,0,4006040105183,6,500,g,0
1,10968,6x500g,organic,Thai Jasmine Rice - White   ,2.89,Biona,,13.00,,0,4006040105398,6,500,g,0
1,10970,6x500g,organic,White Pudding Rice,2.29,Biona,,10.30,,0,5032722302228,6,500,g,0
1,10972,6x500g,organic,Wild Rice Mix,3.59,Biona,,16.15,,0,4006040007616,6,500,g,0
1,10980,6x500g,organic,Quinoa Grain - boxed,4.99,BioFair,,22.45,,0,5032722307599,6,500,g,0
1,10982,6x500g,organic,Red Quinoa Grain - boxed,5.69,BioFair,,25.60,,0,5032722312784,6,500,g,0
1,10985,6x500g,organic,Tri-Colore Quinoa Grain - boxed - white/red/black,5.49,BioFair,,24.70,,0,5032722311930,6,500,g,0
1,11025,25kg,,Brown Basmati Rice,,,,32.00,,0,,,25,kg,0
1,11030,5kg,,Brown Basmati Rice,,,,7.90,,0,5028869110307,,5,kg,0
1,11070,25kg,,Cous Cous - white,,,,30.00,,0,,,25,kg,0
1,11075,5kg,,Cous Cous - white,,,,7.50,,0,5028869110758,,5,kg,0
1,11105,6x250g,organic,Palestinian Hand-rolled Cous Cous (maftoul),3.25,Zaytoun,,14.60,,0,5060201150008,6,250,g,0
1,11110,6x250g,,Smoky Freekeh,3.25,Zaytoun,,14.60,,0,5060201150435,6,250,g,0
1,20505,25kg,organic,Barley Flakes,,,,22.50,,0,,,25,kg,0
1,20509,20kg,organic,Buckwheat Flakes - gluten-free,,,,63.00,,0,,,20,kg,0
1,20510,5kg,organic,Barley Flakes,,,,6.00,,0,5028869205102,,5,kg,0
1,20512,15kg,organic,Millet Flakes - gluten-free,,,,45.00,,0,,,15,kg,0
1,20513,5kg,organic,Millet Flakes,,,,16.50,,0,5028869205133,,5,kg,0
1,20515,25kg,organic,Jumbo Oatflakes,,,,24.95,,0,,,25,kg,0
1,20520,5kg,organic,Jumbo Oatflakes,,,,6.50,,0,5028869205201,,5,kg,0
1,20522,25kg,organic,Spelt Flakes,,,,72.00,,0,,,25,kg,0
1,20523,15kg,organic,British Quinoa Flakes - gluten-free,,,,100.00,,0,,,15,kg,0
1,20525,25kg,organic,Rolled Oatflakes,,,,24.95,,0,,,25,kg,0
1,20526,15kg,organic,Quinoa Flakes - gluten-free,,,,67.00,,0,,,15,kg,0
1,20527,5kg,organic,Quinoa Flakes ,,,,23.85,,0,5028869205270,,5,kg,0
1,20530,5kg,organic,Rolled Oatflakes,,,,6.50,,0,5028869205300,,5,kg,0
1,20532,15kg,organic,Brown Rice Flakes - gluten-free,,,,46.50,,0,,,15,kg,0
1,20533,5kg,organic,Brown Rice Flakes,,,,17.00,,0,5028869205331,,5,kg,0
1,20535,25kg,organic,Rye Flakes,,,,22.50,,0,,,25,kg,0
1,20545,25kg,organic,Wheat Flakes,,,,22.50,,0,,,25,kg,0
1,20575,20kg,organic,Gluten-free Jumbo Oatflakes,,,,39.00,,0,,,20,kg,0
1,20577,5kg,organic,Gluten-free Jumbo Oatflakes,,,,11.25,,0,5028869205775,,5,kg,0
1,20585,20kg,organic,Gluten-free Rolled Oatflakes,,,,39.00,,0,,,20,kg,0
1,20587,5kg,organic,Gluten-free Rolled Oatflakes,,,,11.25,,0,5028869205874,,5,kg,0
1,20605,5x500g,organic,Brown Rice Flakes ,3.19,Big Oz,,11.95,,0,5060044770784,5,500,g,0
1,20607,5x500g,organic,Buckwheat Flakes ,3.19,Big Oz,,11.95,,0,5060044770791,5,500,g,0
1,20610,5x500g,organic,Millet Flakes ,3.19,Big Oz,,11.95,,0,5060044770777,5,500,g,0
1,20612,5x500g,organic,Porridge Flakes (brown rice & millet) ,2.93,Big Oz,,11.00,,0,5060044770418,5,500,g,0
1,20615,5x500g,organic,Quinoa Flakes ,8.88,Big Oz,,33.30,,0,5060044770760,5,500,g,0
1,20655,12x850g,organic,Porridge Oats - bags,2.35,Pimhill,,21.15,,0,5060099990380,12,850,g,0
1,20660,12x850g,organic,Jumbo Oats - bags,2.35,Pimhill,,21.15,,0,5060099990397,12,850,g,0
1,35227,8x100g,organic,Candied Orange Peel - Italy,1.83,La Bio Idea,,10.95,,0,8717496900050,8,100,g,0
1,35228,8x100g,organic,Candied Lemon Peel - Italy,1.83,La Bio Idea,,10.95,,0,8717496900043,8,100,g,0
1,40202,6x350g,organic,Chestnut Flour,5.99,Amisa,,26.95,,0,5032722313866,6,350,g,0
1,40205,12x375g,organic,Polenta Pronta - 2 mins,1.89,Amisa,,17.00,,0,5032722311527,12,375,g,0
1,40302,12x500g,organic,Coconut Flour - raw - gluten-free,3.99,Biona,,35.90,,0,5032722312692,12,500,g,0
1,40305,12x500g,organic,Polenta - gluten-free,1.89,Biona,,17.00,,0,4006040120698,12,500,g,0
1,40405,12x10g,organic,Original Sourdough Starter,4.85,Bread Matters,,43.50,,0,799928905961,12,10,g,0
1,40505,5x1kg,organic,Fine Plain Wholemeal,1.25,Doves,,4.70,,0,5011766010030,5,1,kg,0
1,40510,25kg,organic,Fine Plain Wholemeal,,Doves,,18.00,,0,,,25,kg,0
1,40515,5x1kg,organic,Wmeal S/R Fine Stoneground,1.32,Doves,,4.95,,0,5011766010047,5,1,kg,0
1,40520,20kg,organic,Wheat Bran,,,,13.60,,0,,,20,kg,0
1,40525,25kg,organic,Corn Flour (maize flour)  - gluten-free,,Doves,,22.00,,0,,,25,kg,0
1,40530,25kg,organic,Strong Wholemeal Flour,,Doves,,18.00,,0,,,25,kg,0
1,40540,5x1.5kg,organic,Strong Wholemeal Flour,1.85,Doves,,6.95,,0,5011766000307,5,1.5,kg,0
1,40545,5x1kg,organic,Plain White Flour,1.36,Doves,,5.10,,0,5011766010016,5,1,kg,0
1,40550,5x1kg,organic,White Rye Flour,1.60,Doves,,6.00,,0,5011766010658,5,1,kg,0
1,40553,5x1kg,organic,Spelt Flour - wholemeal,2.72,Doves,,10.20,,0,5011766010078,5,1,kg,0
1,40554,5x1kg,organic,White Spelt Flour,3.20,Doves,,12.00,,0,5011766010184,5,1,kg,0
1,40555,25kg,organic,BioBake Strong White (with Vitamin C),,Doves,,20.20,,0,,,25,kg,0
1,40556,5x1kg,organic,"Kamut ""Khorasan"" Flour - wholegrain",3.39,Doves,,12.70,,0,5011766010191,5,1,kg,0
1,40557,25kg,organic,Traditional Strong White Bread Flour,,Doves,,20.20,,0,,,25,kg,0
1,40558,16kg,organic,Strong White,,Doves,,14.00,,0,,,16,kg,0
1,40560,5x1.5kg,organic,Strong White Flour - unbleached ,1.89,Doves,,7.10,,0,5011766001007,5,1.5,kg,0
1,40563,5x1kg,organic,Einkorn Flour - English,3.07,Doves,,11.50,,0,5011766010443,5,1,kg,0
1,40565,5x1kg,organic,White Flour Self-Raising,1.40,Doves,,5.25,,0,5011766010023,5,1,kg,0
1,40570,25kg,organic,Plain White Flour,,Doves,,20.40,,0,,,25,kg,0
1,40572,25kg,organic,White Flour Self-Raising,,Doves,,21.00,,0,,,25,kg,0
1,40574,5x1kg,organic,Malthouse Flour,1.55,Doves,,5.80,,0,5011766010061,5,1,kg,0
1,40575,25kg,organic,Malthouse Flour,,Doves,,26.00,,0,,,25,kg,0
1,41015,25kg,organic,Buckwheat Flour - gluten-free,,,,65.00,,0,,,25,kg,0
1,41016,16kg,organic,Chickpea Flour - gluten-free,,Doves,,36.00,,0,,,16,kg,0
1,41026,25kg,organic,Polenta  - gluten-free,,,,43.00,,0,,,25,kg,0
1,41027,25kg,organic,Potato Starch Flour,,,,61.65,,0,,,25,kg,0
1,41030,25kg,organic,Rye Flour - whole,,Doves,,18.00,,0,,,25,kg,0
1,41045,20kg,organic,Soya Flour - toasted,,,,67.70,,0,,,20,kg,0
1,41050,25kg,organic,Tapioca Flour,,,,38.00,,0,,,25,kg,0
1,41060,25kg,organic,White Semolina,,,,40.80,,0,,,25,kg,0
1,41203,5x130g,,Baking Powder - gluten-free,1.45,Doves,,5.45,,0,5011766222426,5,130,g,0
1,41208,5x200g,,Bicarbonate of Soda - gluten-free,1.60,Doves,,5.00,V,1,5011766222419,5,200,g,2
1,41212,5x110g,organic,Corn Flour - gluten-free,1.69,Doves,,6.35,,0,,5,110,g,0
1,41215,6x120g,,Vitamin C - for bread improvement,4.40,Doves,,16.50,V,3.3,5011766222372,6,120,g,2
1,41218,5x100g,,Xanthan Gum - gluten-free binder,3.17,Doves,,9.90,V,1.98,5011766222440,5,100,g,2
1,41305,3x1kg,,Baking Powder - gluten-free,,Doves,,11.00,,0,5011766010269,,3,x1kg,0
1,41310,3x1kg,,Bicarbonate of Soda - gluten-free ,,Doves,,6.00,V,1.2,5011766010375,,3,x1kg,2
1,41315,3x1kg,,Xanthan Gum,,Doves,,27.50,V,5.5,5011766010245,,3,x1kg,2
1,41350,6x500g,organic,Hemp Flour,2.99,hanf & natur ,,13.45,,0,4030414000071,6,500,g,0
1,41377,6x1kg,organic,Country Fayre Malted Brown Bread Flour,1.69,Marriages,,7.60,,0,5011259055487,6,1,kg,0
1,41378,6x1kg,organic,Light Brown Plain Flour,1.49,Marriages,,6.70,,0,5011259055951,6,1,kg,0
1,41379,6x1kg,organic,Light Brown Self-Raising Flour,1.49,Marriages,,6.70,,0,5011259055968,6,1,kg,0
1,41380,6x1kg,organic,Plain White Flour Marriages,1.49,Marriages,,6.70,,0,5011259055654,6,1,kg,0
1,41385,6x1kg,organic,Self-Raising White Flour Marriages,1.49,Marriages,,6.70,,0,5011259055647,6,1,kg,0
1,41390,6x1kg,organic,Strong White Bread Flour Marriages,1.59,Marriages,,7.15,,0,5011259055708,6,1,kg,0
1,41405,6x1kg,organic,Strong Wholemeal Bread Flour Marriages,1.59,Marriages,,7.15,,0,5011259055616,6,1,kg,0
1,42003,12.5kg,organic,Oat Bran,,Mornflake,,19.20,,0,,,12.5,kg,0
1,42004,2.5kg,organic,Oat Bran,,Infinity,,5.35,,0,5028869420048,,2.5,kg,0
1,42005,5kg,organic,Oatmeal - Fine,,Infinity,,6.50,,0,5028869420055,,5,kg,0
1,42010,25kg,organic,Oatmeal - Fine,,Mornflake,,24.95,,0,,,25,kg,0
1,42015,5kg,organic,Oatmeal - Medium,,Infinity,,6.50,,0,5028869420154,,5,kg,0
1,42020,25kg,organic,Oatmeal - Medium,,Mornflake,,24.95,,0,,,25,kg,0
1,42025,5kg,organic,Oatmeal - Coarse (Pinhead),,Infinity,,6.50,,0,5028869420253,,5,kg,0
1,42030,25kg,organic,Oatmeal - Coarse (Pinhead),,Mornflake,,24.95,,0,,,25,kg,0
1,42105,5x500g,organic,Sprouted Buckwheat Flour - gluten-free,6.49,Rude Health,,24.35,,0,5060120282590,5,500,g,0
1,42107,5x500g,organic,Sprouted Spelt Flour,5.50,Rude Health,,20.61,,0,5060120282583,5,500,g,0
1,42110,5x500g,organic,Sprouted Whole Wheat Flour,4.95,Rude Health,,18.55,,0,5060120282576,5,500,g,0
1,42255,10x500g,organic,Polenta ,2.45,Organico,,18.40,,0,5034210160051,10,500,g,0
1,42305,6x1kg,organic,Wholegrain Spelt Flour - UK,2.85,Sharpham Park,,12.80,,0,5060130410075,6,1,kg,0
1,42310,6x1kg,organic,White Spelt Flour - UK,3.49,Sharpham Park,,15.60,,0,5060130410112,6,1,kg,0
1,42325,25kg,organic,Wholegrain Spelt Flour - UK,,Sharpham Park,,51.35,,0,,,25,kg,0
1,42330,25kg,organic,White Spelt Flour - UK,,Sharpham Park,,56.00,,0,,,25,kg,0
1,42490,16kg,organic,Brown Rice Flour Fine - gluten-free,,Shipton Mill,,27.95,,0,,,16,kg,0
1,42495,16kg,organic,White Rice Flour Fine - gluten-free,,Shipton Mill,,25.55,,0,,,16,kg,0
1,42505,5x2.5kg,organic,100% Wholewheat Flour,3.29,Shipton Mill,,12.35,,0,5016473011257,5,2.5,kg,0
1,42510,5x2.5kg,organic,Strong Plain White Flour - Traditional,3.35,Shipton Mill,,12.55,,0,5016473013251,5,2.5,kg,0
1,42525,6x1kg,organic,Stoneground Wholemeal Flour,1.35,Shipton Mill,,6.05,,0,5016473015255,6,1,kg,0
1,42535,6x1kg,organic,Traditional White Flour,1.35,Shipton Mill,,6.05,,0,5016473014258,6,1,kg,0
1,42545,6x1kg,organic,3 Malts & Sunflower Brown Flour,1.49,Shipton Mill,,6.70,,0,5016473016252,6,1,kg,0
1,42550,6x500g,organic,Chestnut Flour   ,5.65,Shipton Mill,,25.40,,0,,6,500,g,0
1,42560,6x250g,organic,Almond Flour - gluten-free,8.45,Sukrin,,35.85,,0,7090017541200,6,250,g,0
1,42575,1x500g,organic,Coconut Flour,5.59,Tiana,,4.20,,0,5060043610548,1,500,g,0
1,50510,1x500g,,Active Dried Yeast ,4.47,Lesaffre,,3.35,,0,3516661350004,1,500,g,0
1,51037,5x1kg,,Rice Flour (brown & white) - gluten-free,1.79,Doves,,6.70,,0,5011766010085,5,1,kg,0
1,51043,5x1kg,,Wholegrain Buckwheat Flour,3.29,Doves,,12.35,,0,5011766010450,5,1,kg,0
1,51047,5x1kg,,Gram Flour - gluten-free,2.29,Doves,,8.60,,0,5011766010092,5,1,kg,0
1,51065,5x1kg,organic,Rye Flour - wholemeal,1.44,Doves,,5.40,,0,5011766010054,5,1,kg,0
1,51070,5x1kg,organic,"Pasta Flour - type ""o""",1.60,Doves,,6.00,,0,5011766010115,5,1,kg,0
1,51075,5x1kg,,Gluten-free Plain Flour (white),2.17,Doves,,8.15,,0,5011766010139,5,1,kg,0
1,51076,16kg,,Sack Gluten-free Plain Flour (white),,Doves,,21.60,,0,,,16,kg,0
1,51077,5x1kg,,Gluten-free Self-Raising Flour (white),2.17,Doves,,8.15,,0,5011766010207,5,1,kg,0
1,51080,5x1kg,,Gluten-free Brown Bread Flour,2.32,Doves,,8.70,,0,5011766010153,5,1,kg,0
